LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
LID-10244,24,429000,205000,639,36,4,14.0,12,0.41,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-10245,57,561000,100000,650,121,2,12.1,12,0.24,Bachelor's,Self-employed,Married,No,Yes,Education,No,0
LID-10246,38,776000,135000,757,38,4,9.8,48,0.28,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-10247,60,176000,50000,478,0,5,19.8,36,0.43,High School,Unemployed,Married,No,Yes,Education,Yes,1
LID-10248,60,350000,155000,795,139,4,11.0,48,0.37,High School,Self-employed,Married,Yes,No,Business,No,0
LID-10249,52,512000,145000,681,54,3,11.3,12,0.15,Bachelor's,Self-employed,Single,No,No,Home,Yes,0
LID-10250,34,553000,100000,675,137,5,11.7,12,0.43,Bachelor's,Salaried,Single,No,No,Auto,Yes,0
LID-10251,37,402000,85000,674,109,8,11.6,48,0.22,Bachelor's,Self-employed,Married,No,No,Education,No,0
LID-10252,52,539000,160000,654,103,4,14.2,60,0.45,Master's,Salaried,Married,No,Yes,Home,No,0
LID-10253,35,257000,75000,625,119,4,15.0,36,0.4,PhD,Salaried,Single,No,No,Business,No,0
LID-10254,31,943000,240000,756,112,4,12.9,48,0.49,High School,Salaried,Married,No,No,Home,No,0
LID-10255,41,691000,110000,501,11,3,17.6,36,0.42,Bachelor's,Salaried,Married,Yes,No,Other,No,0
LID-10256,58,191000,75000,519,112,5,14.5,48,0.22,High School,Salaried,Single,No,No,Other,No,0
LID-10257,46,222000,35000,727,20,5,12.0,36,0.23,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-10258,42,225000,90000,519,159,6,15.2,24,0.26,Bachelor's,Salaried,Divorced,No,No,Auto,Yes,0
LID-10259,28,581000,325000,850,80,8,9.4,24,0.27,High School,Salaried,Single,No,No,Other,No,0
LID-10260,43,197000,50000,686,31,5,12.2,12,0.34,Bachelor's,Self-employed,Single,No,No,Education,No,0
LID-10261,64,334000,175000,764,146,4,11.2,48,0.29,Master's,Contract,Single,No,No,Home,Yes,0
LID-10262,30,514000,60000,732,81,2,11.3,36,0.29,High School,Self-employed,Married,No,No,Business,No,0
LID-10263,40,386000,170000,592,59,6,13.6,60,0.33,High School,Salaried,Married,No,Yes,Education,Yes,0
LID-10264,54,462000,105000,617,99,8,12.1,24,0.22,Bachelor's,Salaried,Divorced,No,Yes,Auto,Yes,0
LID-10265,47,223000,135000,462,95,3,17.6,36,0.24,Bachelor's,Salaried,Single,No,No,Other,Yes,0
LID-10266,46,555000,75000,732,16,9,9.2,12,0.2,Master's,Salaried,Married,No,No,Education,No,0
LID-10267,46,286000,120000,564,0,7,14.4,24,0.28,Bachelor's,Unemployed,Single,No,No,Education,Yes,1
LID-10268,36,335000,65000,781,20,6,10.0,12,0.35,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-10269,34,456000,115000,568,36,2,15.3,12,0.42,Master's,Self-employed,Divorced,No,No,Auto,Yes,0
LID-10270,50,424000,175000,714,55,2,13.5,24,0.29,Bachelor's,Self-employed,Married,No,Yes,Education,Yes,1
LID-10271,50,406000,65000,789,60,6,9.9,12,0.36,Bachelor's,Salaried,Single,No,Yes,Business,No,0
LID-10272,53,265000,75000,577,124,1,15.9,24,0.48,Bachelor's,Contract,Divorced,Yes,No,Home,Yes,0
LID-10273,56,340000,40000,744,51,7,10.4,12,0.32,Master's,Salaried,Divorced,No,Yes,Business,Yes,0
LID-10274,40,401000,130000,681,164,1,11.5,36,0.26,High School,Salaried,Married,No,Yes,Other,No,0
LID-10275,40,188000,60000,599,62,4,12.4,24,0.28,High School,Contract,Single,No,No,Auto,No,0
LID-10276,50,310000,65000,668,87,8,13.1,36,0.25,High School,Salaried,Single,No,No,Business,Yes,0
LID-10277,44,495000,130000,742,109,4,10.6,24,0.34,Master's,Salaried,Married,No,Yes,Education,No,0
LID-10278,46,198000,100000,664,103,2,12.2,36,0.21,Bachelor's,Salaried,Married,No,Yes,Auto,No,0
LID-10279,50,756000,415000,597,74,11,14.8,24,0.28,Bachelor's,Self-employed,Married,Yes,No,Business,No,0
LID-10280,54,805000,425000,574,71,6,16.5,36,0.34,PhD,Salaried,Divorced,No,No,Auto,No,1
LID-10281,35,202000,75000,630,80,7,14.1,24,0.28,Master's,Contract,Married,No,Yes,Education,No,0
LID-10282,36,845000,155000,671,117,7,11.3,60,0.23,PhD,Salaried,Married,No,Yes,Other,No,0
LID-10283,28,370000,125000,679,62,4,11.2,60,0.43,High School,Self-employed,Married,No,Yes,Education,No,0
LID-10284,42,504000,135000,547,85,1,13.0,48,0.12,Master's,Salaried,Married,No,Yes,Education,Yes,0
LID-10285,25,305000,80000,568,5,5,14.4,12,0.22,Bachelor's,Salaried,Single,No,No,Business,No,1
LID-10286,39,665000,320000,613,87,5,12.6,24,0.33,High School,Salaried,Single,Yes,Yes,Home,Yes,0
LID-10287,41,500000,145000,772,72,6,9.0,36,0.29,Bachelor's,Self-employed,Single,No,No,Business,No,0
LID-10288,34,256000,80000,505,104,6,15.2,24,0.25,Bachelor's,Self-employed,Single,No,Yes,Home,No,0
LID-10289,42,211000,105000,629,131,5,13.7,12,0.26,High School,Self-employed,Single,No,No,Home,Yes,0
LID-10290,25,179000,75000,684,50,5,15.4,24,0.59,Bachelor's,Salaried,Divorced,No,No,Home,No,0
LID-10291,25,444000,105000,581,49,3,13.4,36,0.34,Master's,Salaried,Divorced,No,No,Auto,Yes,0
LID-10292,51,548000,230000,682,87,3,11.8,24,0.27,Bachelor's,Salaried,Single,No,Yes,Other,Yes,0
LID-10293,36,573000,265000,565,45,3,15.4,24,0.28,Bachelor's,Salaried,Married,Yes,Yes,Other,No,1
LID-10294,30,375000,80000,693,31,5,12.4,24,0.47,Bachelor's,Self-employed,Divorced,No,No,Auto,No,0
LID-10295,40,212000,60000,713,111,4,8.5,36,0.13,Master's,Salaried,Single,No,No,Education,No,0
LID-10296,49,275000,160000,608,36,3,14.6,12,0.43,High School,Self-employed,Married,Yes,Yes,Education,No,1
LID-10297,32,754000,435000,736,51,6,11.8,36,0.53,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-10298,43,307000,45000,625,69,2,15.1,48,0.53,High School,Salaried,Single,No,No,Business,No,0
LID-10299,28,433000,160000,553,32,8,17.7,12,0.45,Master's,Contract,Divorced,No,Yes,Other,No,1
LID-10300,26,222000,50000,704,41,4,13.1,12,0.31,High School,Contract,Single,No,No,Home,No,0
LID-10301,41,482000,170000,733,139,7,10.6,12,0.32,Bachelor's,Contract,Married,No,Yes,Home,No,0
LID-10302,41,311000,135000,667,45,4,13.0,12,0.43,Bachelor's,Self-employed,Married,No,Yes,Business,No,0
LID-10303,44,712000,425000,675,27,3,12.0,24,0.2,Master's,Self-employed,Divorced,No,No,Education,No,1
LID-10304,47,613000,325000,700,12,2,13.3,36,0.36,High School,Contract,Married,No,No,Home,No,0
LID-10305,61,305000,95000,681,155,1,14.8,24,0.37,Bachelor's,Self-employed,Divorced,No,No,Auto,No,0
LID-10306,40,373000,60000,610,31,3,13.7,36,0.35,High School,Contract,Single,No,No,Auto,No,1
LID-10307,35,296000,80000,683,100,5,13.3,12,0.35,Master's,Salaried,Married,No,No,Education,No,0
LID-10308,50,183000,45000,586,118,8,14.9,60,0.4,Bachelor's,Contract,Single,No,Yes,Home,Yes,0
LID-10309,34,250000,70000,661,68,2,14.9,24,0.59,Bachelor's,Salaried,Divorced,No,No,Business,No,0
LID-10310,38,446000,125000,606,66,1,13.0,12,0.24,Bachelor's,Salaried,Single,No,No,Business,Yes,0
LID-10311,28,479000,140000,675,86,1,13.6,12,0.49,Bachelor's,Salaried,Divorced,No,No,Other,No,0
LID-10312,25,434000,95000,580,57,2,15.6,12,0.39,High School,Self-employed,Single,No,No,Auto,No,0
LID-10313,60,339000,105000,743,128,2,13.2,60,0.52,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-10314,52,669000,220000,489,0,4,19.3,48,0.3,Master's,Unemployed,Single,No,No,Auto,Yes,1
LID-10315,46,415000,95000,672,123,1,11.8,36,0.31,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-10316,37,589000,125000,626,134,3,13.6,24,0.44,Master's,Salaried,Divorced,No,No,Business,No,0
LID-10317,31,151000,75000,727,59,4,11.9,48,0.4,High School,Salaried,Married,Yes,No,Business,No,0
LID-10318,31,120000,25000,677,110,7,13.7,12,0.37,Master's,Salaried,Single,No,No,Home,Yes,0
LID-10319,33,468000,240000,697,67,2,13.3,24,0.48,Bachelor's,Self-employed,Married,No,Yes,Education,No,0
LID-10320,41,183000,45000,620,68,7,13.5,48,0.15,Bachelor's,Self-employed,Married,No,Yes,Home,Yes,0
LID-10321,46,356000,120000,675,158,3,12.5,48,0.18,Bachelor's,Salaried,Married,No,Yes,Business,Yes,0
LID-10322,45,339000,55000,783,81,9,10.6,24,0.25,Bachelor's,Salaried,Divorced,No,No,Auto,No,0
LID-10323,34,958000,255000,611,52,1,14.3,12,0.46,Bachelor's,Salaried,Single,Yes,Yes,Auto,No,0
LID-10324,59,499000,120000,541,65,2,14.3,36,0.17,Bachelor's,Contract,Single,No,Yes,Business,No,0
LID-10325,47,439000,95000,603,86,2,16.5,24,0.47,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-10326,41,634000,220000,850,45,4,8.5,12,0.34,High School,Salaried,Married,No,No,Education,Yes,0
LID-10327,43,490000,185000,581,145,5,15.4,36,0.32,Bachelor's,Salaried,Married,No,No,Education,No,1
LID-10328,37,311000,105000,734,74,2,11.0,12,0.27,Bachelor's,Self-employed,Single,No,Yes,Home,Yes,0
LID-10329,33,722000,165000,710,72,3,11.3,36,0.36,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-10330,36,217000,70000,642,71,3,12.2,12,0.46,Bachelor's,Salaried,Married,No,No,Auto,No,0
LID-10331,48,478000,185000,603,101,2,13.6,24,0.35,Bachelor's,Self-employed,Single,No,No,Auto,No,0
LID-10332,24,171000,30000,694,11,3,11.5,36,0.28,Bachelor's,Contract,Married,No,Yes,Auto,No,0
LID-10333,29,448000,175000,570,13,5,12.9,12,0.13,High School,Self-employed,Single,No,No,Business,No,0
LID-10334,26,445000,70000,634,54,4,13.0,48,0.16,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-10335,26,1007000,280000,708,62,5,10.6,24,0.33,High School,Salaried,Divorced,No,No,Education,No,0
LID-10336,53,169000,30000,381,0,2,20.4,48,0.44,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,No,1
LID-10337,46,288000,60000,690,151,3,10.9,60,0.23,High School,Salaried,Married,No,No,Business,No,0
LID-10338,39,629000,125000,653,48,4,15.1,12,0.45,Bachelor's,Salaried,Single,No,No,Education,Yes,0
LID-10339,29,481000,240000,541,108,6,17.7,36,0.5,Bachelor's,Salaried,Single,Yes,No,Home,Yes,0
LID-10340,39,442000,110000,701,66,4,12.1,12,0.36,Bachelor's,Contract,Single,Yes,No,Education,No,0
LID-10341,39,237000,85000,624,102,4,13.3,12,0.37,Bachelor's,Self-employed,Married,No,No,Education,No,0
LID-10342,31,289000,85000,770,101,6,10.2,24,0.33,High School,Self-employed,Married,No,No,Education,No,0
LID-10343,38,794000,300000,686,72,3,13.5,60,0.26,High School,Salaried,Married,No,No,Auto,No,0
LID-10344,37,389000,115000,590,61,2,13.4,48,0.28,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-10345,43,492000,105000,608,46,6,13.6,36,0.29,Master's,Salaried,Married,No,No,Home,Yes,0
LID-10346,44,376000,75000,649,37,3,14.0,36,0.45,Bachelor's,Salaried,Married,No,No,Business,Yes,0
LID-10347,26,209000,95000,586,19,3,13.5,36,0.3,High School,Contract,Single,No,No,Business,Yes,0
LID-10348,36,669000,255000,640,72,5,11.5,48,0.18,Bachelor's,Salaried,Divorced,No,No,Education,No,0
LID-10349,43,528000,110000,671,143,4,12.3,24,0.37,Bachelor's,Salaried,Single,No,No,Education,Yes,0
LID-10350,40,1423000,620000,634,68,3,13.7,12,0.4,Bachelor's,Contract,Single,Yes,No,Other,No,0
LID-10351,53,229000,70000,601,173,6,15.1,24,0.38,Master's,Salaried,Divorced,No,No,Home,Yes,0
LID-10352,44,629000,210000,751,57,1,10.4,24,0.35,Bachelor's,Self-employed,Single,No,Yes,Business,No,0
LID-10353,31,195000,45000,624,10,6,14.8,24,0.23,High School,Self-employed,Single,No,Yes,Auto,No,0
LID-10354,27,436000,155000,686,95,4,12.6,12,0.35,High School,Contract,Divorced,No,No,Home,No,0
LID-10355,44,685000,210000,702,127,2,10.3,12,0.27,Bachelor's,Self-employed,Married,No,No,Education,No,0
LID-10356,25,128000,45000,700,58,4,10.5,36,0.27,Bachelor's,Self-employed,Divorced,No,Yes,Home,No,0
LID-10357,42,358000,170000,623,30,5,16.8,36,0.47,High School,Salaried,Single,No,Yes,Education,Yes,1
LID-10358,58,294000,65000,689,70,5,9.8,36,0.19,PhD,Salaried,Single,No,No,Other,No,0
LID-10359,42,272000,115000,559,106,3,15.6,48,0.16,Bachelor's,Contract,Single,No,No,Business,No,0
LID-10360,37,495000,85000,676,164,6,10.3,24,0.2,Bachelor's,Salaried,Married,No,No,Business,Yes,0
LID-10361,44,741000,265000,593,102,6,14.6,36,0.3,High School,Self-employed,Single,No,No,Home,Yes,0
LID-10362,39,372000,70000,611,31,1,16.4,36,0.51,Master's,Salaried,Single,No,No,Auto,No,0
LID-10363,41,448000,155000,675,22,6,12.6,48,0.29,Master's,Salaried,Married,No,Yes,Home,No,0
LID-10364,58,426000,130000,755,165,1,9.8,60,0.21,High School,Salaried,Married,No,No,Auto,No,0
LID-10365,37,401000,85000,697,88,6,11.1,12,0.32,Master's,Salaried,Married,No,Yes,Education,No,0
LID-10366,60,220000,110000,493,0,1,16.6,36,0.25,Bachelor's,Unemployed,Single,No,Yes,Education,Yes,0
LID-10367,55,736000,155000,584,113,6,16.3,12,0.27,Bachelor's,Contract,Single,No,No,Education,Yes,0
LID-10368,32,471000,205000,682,146,4,11.9,36,0.39,Master's,Salaried,Single,No,No,Education,No,0
LID-10369,27,497000,165000,602,87,3,17.2,24,0.47,Bachelor's,Self-employed,Single,No,Yes,Business,No,1
LID-10370,29,257000,95000,633,106,5,14.5,36,0.32,Master's,Salaried,Single,No,No,Other,No,0
LID-10371,24,311000,120000,687,52,3,14.5,24,0.49,Master's,Self-employed,Married,No,No,Other,No,0
LID-10372,28,363000,100000,616,60,3,14.6,12,0.26,PhD,Self-employed,Single,No,No,Auto,No,0
LID-10373,45,172000,50000,597,117,4,17.8,24,0.59,High School,Salaried,Married,Yes,No,Home,No,0
LID-10374,27,158000,25000,534,33,4,17.8,48,0.42,Bachelor's,Salaried,Single,No,No,Education,Yes,0
LID-10375,35,288000,90000,767,111,3,8.5,12,0.16,Bachelor's,Self-employed,Married,No,No,Auto,No,0
LID-10376,52,534000,370000,584,0,3,16.8,24,0.52,Bachelor's,Unemployed,Married,No,Yes,Home,Yes,1
LID-10377,24,280000,100000,569,43,5,14.6,36,0.2,Bachelor's,Self-employed,Married,No,Yes,Other,Yes,0
LID-10378,51,229000,55000,603,13,1,11.8,36,0.2,High School,Contract,Married,No,Yes,Education,Yes,0
LID-10379,34,256000,100000,750,63,5,11.6,24,0.37,Master's,Self-employed,Married,No,Yes,Home,No,0
LID-10380,29,312000,70000,676,30,5,11.7,24,0.3,PhD,Salaried,Married,No,Yes,Home,No,0
LID-10381,46,330000,95000,677,155,5,14.1,24,0.33,Bachelor's,Contract,Single,No,No,Auto,Yes,0
LID-10382,44,1317000,375000,709,44,2,11.8,24,0.25,High School,Salaried,Married,Yes,Yes,Education,No,0
LID-10383,54,715000,260000,622,138,6,14.2,12,0.42,High School,Salaried,Married,Yes,No,Education,Yes,0
LID-10384,47,703000,180000,674,41,6,13.5,24,0.26,High School,Self-employed,Single,No,No,Education,No,0
LID-10385,50,761000,540000,682,112,2,13.9,24,0.47,Bachelor's,Salaried,Single,No,No,Other,No,1
LID-10386,34,231000,35000,584,121,4,14.1,36,0.29,Master's,Salaried,Married,No,No,Other,No,0
LID-10387,31,204000,45000,700,101,5,10.7,24,0.27,High School,Salaried,Divorced,No,No,Other,No,0
LID-10388,48,218000,35000,604,34,4,14.8,12,0.39,Bachelor's,Salaried,Married,No,No,Education,No,0
LID-10389,50,834000,200000,625,60,5,15.4,36,0.36,Bachelor's,Contract,Married,No,Yes,Home,Yes,0
LID-10390,64,296000,155000,652,49,2,13.0,24,0.14,High School,Contract,Married,No,No,Auto,No,0
LID-10391,37,201000,50000,727,12,4,12.2,36,0.36,Bachelor's,Salaried,Single,No,Yes,Business,No,0
LID-10392,36,316000,105000,667,114,5,15.0,12,0.39,Bachelor's,Salaried,Married,No,Yes,Business,Yes,0
LID-10393,49,351000,60000,696,153,7,14.8,36,0.47,Master's,Self-employed,Married,No,Yes,Education,No,0
LID-10394,36,464000,70000,692,177,3,11.3,12,0.35,Bachelor's,Salaried,Single,No,No,Other,No,0
LID-10395,57,460000,80000,570,153,4,15.3,24,0.34,Bachelor's,Salaried,Single,No,Yes,Business,Yes,0
LID-10396,53,254000,95000,584,112,4,14.1,36,0.11,Bachelor's,Self-employed,Single,No,No,Other,No,0
LID-10397,38,584000,365000,658,44,3,11.2,36,0.2,High School,Self-employed,Married,No,No,Business,No,0
LID-10398,48,282000,60000,808,91,9,9.2,12,0.33,High School,Salaried,Single,No,No,Business,No,0
LID-10399,48,367000,190000,696,139,1,12.7,24,0.37,Bachelor's,Self-employed,Divorced,No,Yes,Business,No,0
LID-10400,29,584000,235000,712,73,6,10.8,36,0.23,High School,Salaried,Single,No,Yes,Other,No,0
LID-10401,55,281000,110000,729,36,5,9.2,12,0.18,Bachelor's,Salaried,Single,No,No,Business,No,1
LID-10402,40,293000,75000,626,138,3,12.1,24,0.37,Bachelor's,Self-employed,Single,No,No,Other,No,0
LID-10403,51,554000,210000,850,102,3,10.4,12,0.58,Bachelor's,Salaried,Married,No,No,Business,No,0
LID-10404,35,250000,125000,748,35,3,10.1,24,0.45,High School,Salaried,Single,No,Yes,Other,No,0
LID-10405,55,324000,180000,677,48,2,12.4,12,0.25,Bachelor's,Self-employed,Married,No,Yes,Business,No,0
LID-10406,37,543000,75000,584,38,5,15.0,60,0.48,Bachelor's,Contract,Married,No,Yes,Education,No,1
LID-10407,23,1239000,445000,557,27,9,15.9,24,0.19,Bachelor's,Salaried,Married,No,No,Home,No,0
LID-10408,55,558000,195000,674,111,3,12.1,12,0.37,Bachelor's,Contract,Single,No,No,Other,No,0
LID-10409,28,519000,245000,793,60,2,11.2,24,0.4,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-10410,35,536000,145000,773,57,2,8.6,36,0.19,High School,Salaried,Single,No,No,Home,No,0
LID-10411,59,222000,65000,820,99,5,9.2,36,0.3,High School,Salaried,Single,Yes,No,Business,No,0
LID-10412,59,427000,180000,445,26,3,19.9,24,0.55,High School,Salaried,Married,No,No,Auto,No,1
LID-10413,42,394000,130000,714,51,3,11.5,48,0.27,High School,Salaried,Single,No,Yes,Auto,Yes,0
LID-10414,44,478000,180000,659,124,7,13.3,24,0.31,Master's,Contract,Married,No,Yes,Business,No,0
LID-10415,38,427000,135000,700,101,8,13.4,12,0.42,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-10416,34,493000,140000,725,74,3,9.2,60,0.21,Bachelor's,Salaried,Married,Yes,Yes,Business,Yes,0
LID-10417,35,337000,60000,673,48,4,11.9,48,0.33,Bachelor's,Self-employed,Married,No,Yes,Auto,Yes,0
LID-10418,45,413000,130000,725,19,7,10.2,24,0.26,High School,Salaried,Single,No,Yes,Business,No,0
LID-10419,48,204000,40000,685,47,6,16.2,48,0.56,High School,Self-employed,Married,No,Yes,Home,No,0
LID-10420,50,336000,95000,691,84,2,11.5,24,0.31,Master's,Salaried,Married,Yes,No,Other,No,0
LID-10421,49,860000,290000,634,2,4,11.8,60,0.35,Master's,Salaried,Divorced,No,Yes,Business,No,1
LID-10422,28,477000,130000,662,33,7,12.0,24,0.15,Bachelor's,Self-employed,Married,No,Yes,Home,No,0
LID-10423,39,396000,105000,557,61,7,15.6,24,0.31,Bachelor's,Salaried,Single,No,No,Education,Yes,0
LID-10424,27,1136000,525000,682,55,2,15.3,36,0.54,Bachelor's,Salaried,Single,No,Yes,Education,No,0
LID-10425,41,189000,90000,703,143,9,12.5,12,0.35,Bachelor's,Salaried,Married,Yes,Yes,Business,No,0
LID-10426,38,217000,105000,715,127,4,10.8,24,0.27,High School,Salaried,Married,No,Yes,Education,No,0
LID-10427,54,1027000,275000,629,85,2,11.4,48,0.17,High School,Self-employed,Single,No,Yes,Home,No,0
LID-10428,36,411000,120000,691,70,5,13.5,36,0.56,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-10429,29,350000,145000,693,85,3,11.7,36,0.3,High School,Salaried,Married,No,No,Business,Yes,0
LID-10430,30,207000,25000,678,40,2,11.9,24,0.32,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-10431,48,512000,175000,625,56,7,13.6,12,0.34,Bachelor's,Salaried,Single,No,Yes,Other,Yes,0
LID-10432,43,540000,180000,439,63,5,20.8,36,0.61,Bachelor's,Contract,Married,Yes,Yes,Other,Yes,1
LID-10433,29,219000,45000,653,53,4,14.3,24,0.47,High School,Contract,Married,No,No,Business,No,0
LID-10434,28,371000,260000,644,65,8,11.5,12,0.27,Bachelor's,Salaried,Married,No,No,Business,Yes,0
LID-10435,46,333000,220000,600,33,5,15.8,36,0.44,Bachelor's,Salaried,Single,No,No,Home,Yes,0
LID-10436,27,461000,120000,676,67,4,13.7,12,0.43,High School,Salaried,Divorced,No,No,Business,No,1
LID-10437,51,216000,80000,576,24,2,13.4,12,0.24,High School,Salaried,Single,No,No,Education,No,0
LID-10438,46,797000,250000,769,13,3,12.3,60,0.49,Bachelor's,Salaried,Married,No,Yes,Other,No,0
LID-10439,28,662000,185000,524,34,1,14.4,24,0.32,High School,Salaried,Single,Yes,No,Auto,Yes,0
LID-10440,28,328000,65000,626,20,2,13.8,36,0.38,Master's,Self-employed,Married,Yes,Yes,Education,No,0
LID-10441,63,355000,205000,643,142,3,10.9,24,0.24,Bachelor's,Salaried,Single,No,Yes,Other,No,1
LID-10442,36,371000,85000,535,76,2,19.1,24,0.55,Bachelor's,Contract,Married,Yes,Yes,Education,Yes,0
LID-10443,36,261000,95000,534,44,6,17.4,12,0.5,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-10444,50,314000,185000,678,33,4,13.6,12,0.38,Bachelor's,Self-employed,Married,No,Yes,Auto,No,1
LID-10445,58,345000,80000,816,93,2,9.5,48,0.34,High School,Contract,Single,No,No,Business,No,0
LID-10446,63,972000,305000,550,37,1,15.5,12,0.34,High School,Salaried,Divorced,No,No,Business,Yes,0
LID-10447,48,674000,210000,405,148,4,18.8,60,0.28,Bachelor's,Contract,Married,No,No,Business,No,1
LID-10448,36,669000,365000,544,161,3,17.5,12,0.31,High School,Salaried,Single,No,Yes,Business,Yes,0
LID-10449,28,491000,110000,565,41,5,15.1,36,0.27,High School,Contract,Married,No,Yes,Business,No,0
LID-10450,49,217000,115000,493,0,6,18.9,24,0.39,High School,Unemployed,Married,No,Yes,Home,No,1
LID-10451,41,391000,150000,672,60,6,11.9,36,0.19,High School,Salaried,Married,No,Yes,Business,Yes,0
LID-10452,38,683000,115000,725,134,2,10.8,24,0.51,Bachelor's,Self-employed,Married,No,No,Auto,No,1
LID-10453,55,200000,85000,597,134,5,15.4,24,0.35,Master's,Salaried,Single,No,No,Auto,No,0
LID-10454,29,568000,110000,570,124,2,15.6,48,0.36,Bachelor's,Salaried,Married,No,Yes,Business,No,1
LID-10455,39,1436000,305000,790,64,4,11.4,12,0.42,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-10456,23,718000,275000,704,44,5,11.3,12,0.22,Master's,Salaried,Married,No,Yes,Auto,No,0
LID-10457,39,871000,415000,579,153,2,13.0,24,0.23,High School,Self-employed,Divorced,No,No,Business,Yes,0
LID-10458,27,451000,130000,703,73,5,13.4,36,0.48,High School,Salaried,Single,Yes,Yes,Education,No,0
LID-10459,29,682000,260000,665,35,5,13.8,36,0.44,Bachelor's,Self-employed,Single,No,No,Home,No,0
LID-10460,29,270000,115000,735,61,4,13.5,36,0.39,Bachelor's,Salaried,Married,No,Yes,Auto,No,0
LID-10461,44,620000,275000,640,31,3,16.7,36,0.67,Bachelor's,Contract,Single,Yes,No,Business,No,0
LID-10462,48,574000,195000,724,23,4,12.5,24,0.44,High School,Salaried,Single,No,No,Education,No,0
